dev,district,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
Lumpini Ville Sukhumvit 77,Suan Luang,2950000.0,51098.0,-9.34,-18.45,6.53,-3.81,1.0,2.0,43.09,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Artemis Sukhumvit 77,Suan Luang,3241921.0,97264.0,0.0,3.8,4.84,5.95,1.0,1.0,30.5,30.0,1.0,2016.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Royal Castle Pattanakarn,Suan Luang,8000000.0,36866.0,0.0,23.72,5.79,-39.66,3.0,3.0,215.0,16.0,1.0,1996.0,1,1,1,1,1,1,1,0,0,0,0,0,4400.0,5200.0,0,0
Lumpini Ville Sukhumvit 77,Suan Luang,3999000.0,51098.0,-9.34,-18.45,6.53,-3.81,2.0,2.0,66.0,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2400000.0,87807.0,0.0,-13.06,5.14,-8.74,1.0,1.0,30.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
KAWA HAUS,Suan Luang,5750000.0,152047.0,0.0,4.98,4.4,4.3,1.0,1.0,34.0,7.0,3.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,1,1900.0,2400.0,0,0
Artemis Sukhumvit 77,Suan Luang,8053076.0,97264.0,0.0,3.8,4.84,5.95,3.0,2.0,77.74,30.0,1.0,2016.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2650000.0,87807.0,0.0,-13.06,5.14,-8.74,1.0,1.0,32.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
Flora Ville,Suan Luang,3605000.0,44634.0,0.0,-2.62,5.94,-3.91,2.0,2.0,72.0,32.0,4.0,1993.0,1,1,1,1,1,0,1,1,1,0,0,0,7800.0,4400.0,0,0
Lumpini Ville Sukhumvit 77,Suan Luang,4000000.0,51098.0,-9.34,-18.45,6.53,-3.81,2.0,2.0,66.0,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Plum Condo Ramkhamhaeng Station,Suan Luang,2390000.0,109968.0,0.0,10.24,4.2,5.48,1.0,1.0,27.0,33.0,1.0,,1,1,1,1,1,1,1,1,1,0,0,1,4200.0,980.0,0,1
Artemis Sukhumvit 77,Suan Luang,3000000.0,97264.0,0.0,3.8,4.84,5.95,1.0,1.0,27.25,30.0,1.0,2016.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Artemis Sukhumvit 77,Suan Luang,3440000.0,97264.0,0.0,3.8,4.84,5.95,1.0,1.0,30.0,30.0,1.0,2016.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Fuse Mobius Ramkhamhaeng Station,Suan Luang,2800000.0,75000.0,-0.91,18.21,3.47,-40.22,1.0,1.0,38.0,32.0,3.0,2012.0,1,1,1,1,1,0,1,1,1,0,0,1,4300.0,1100.0,0,0
U Delight @ Onnut Station,Suan Luang,4900000.0,83556.0,0.0,-8.24,5.16,-8.65,2.0,2.0,48.0,32.0,1.0,2012.0,1,1,1,1,1,1,1,1,0,0,0,0,950.0,1900.0,1,0
U Delight @ Onnut Station,Suan Luang,2190000.0,83556.0,0.0,-8.24,5.16,-8.65,1.0,,30.45,32.0,1.0,2012.0,1,1,1,1,1,1,1,1,0,0,0,0,950.0,1900.0,1,0
U Delight @ Huamak Station,Suan Luang,3800000.0,77202.0,0.0,6.47,5.38,-5.46,2.0,1.0,52.0,20.0,1.0,2014.0,1,1,1,1,1,1,1,1,0,1,1,1,8700.0,4000.0,0,0
A Space Sukhumvit 77,Suan Luang,1690000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Park Court Sukhumvit 77,Suan Luang,65000000.0,178231.0,0.0,14.29,3.53,-2.78,3.0,5.0,288.0,7.0,2.0,2018.0,1,1,1,1,1,0,1,1,0,0,0,0,2200.0,620.0,0,1
Plum Condo Ramkhamhaeng Station,Suan Luang,2350000.0,109968.0,0.0,10.24,4.2,5.48,1.0,1.0,26.58,33.0,1.0,,1,1,1,1,1,1,1,1,1,0,0,1,4200.0,980.0,0,1
Lumpini Ville Sukhumvit 77,Suan Luang,1950000.0,51098.0,-9.34,-18.45,6.53,-3.81,1.0,1.0,36.0,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
IKON Sukhumvit 77,Suan Luang,2850000.0,94605.0,0.0,-0.29,3.77,-11.87,1.0,1.0,29.0,8.0,1.0,,1,1,1,1,1,0,1,1,0,0,0,1,1300.0,2500.0,0,0
A Space Sukhumvit 77,Suan Luang,1650000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Monte Rama 9,Suan Luang,2550000.0,,,,,,1.0,1.0,29.0,8.0,3.0,2021.0,1,1,1,1,1,0,1,1,0,0,0,1,,,0,0
Prima Srinakarin,Suan Luang,1090000.0,44700.0,0.0,-25.31,5.23,8.33,1.0,1.0,28.0,8.0,4.0,2008.0,1,1,1,1,1,0,1,1,0,0,0,0,5600.0,6300.0,0,0
A Space Sukhumvit 77,Suan Luang,1630000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,36.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Condo U @ Huamak Station,Suan Luang,1380000.0,48177.0,0.0,-8.92,6.15,3.35,1.0,1.0,31.0,8.0,2.0,2013.0,1,1,1,1,1,0,1,1,0,0,0,0,,4000.0,0,0
A Space Sukhumvit 77,Suan Luang,1690000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1590000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1690000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,36.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,1980000.0,87807.0,0.0,-13.06,5.14,-8.74,1.0,1.0,26.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
A Space Sukhumvit 77,Suan Luang,1530000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,36.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1590000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Plum Condo Ramkhamhaeng Station,Suan Luang,1900000.0,109968.0,0.0,10.24,4.2,5.48,1.0,1.0,23.0,33.0,1.0,,1,1,1,1,1,1,1,1,1,0,0,1,4200.0,980.0,0,1
A Space Sukhumvit 77,Suan Luang,1540000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1590000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Lumpini Ville Onnut 46,Suan Luang,1290000.0,56890.0,0.0,5.83,6.03,2.51,1.0,1.0,23.0,8.0,7.0,2014.0,1,1,1,1,0,0,1,1,0,0,0,0,4700.0,5900.0,0,0
Royal Castle Pattanakarn,Suan Luang,16000000.0,36866.0,0.0,23.72,5.79,-39.66,4.0,6.0,354.0,16.0,1.0,1996.0,1,1,1,1,1,1,1,0,0,0,0,0,4400.0,5200.0,0,0
Park Court Sukhumvit 77,Suan Luang,38000000.0,178231.0,0.0,14.29,3.53,-2.78,3.0,4.0,285.0,7.0,2.0,2018.0,1,1,1,1,1,0,1,1,0,0,0,0,2200.0,620.0,0,1
KAWA HAUS,Suan Luang,4590000.0,152047.0,0.0,4.98,4.4,4.3,1.0,1.0,35.0,7.0,3.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,1,1900.0,2400.0,0,0
The Privacy Rama 9,Suan Luang,5190000.0,111577.0,0.0,-1.98,4.38,-2.4,2.0,2.0,47.0,30.0,1.0,2019.0,1,1,1,1,1,0,1,1,1,0,1,0,5000.0,1400.0,0,0
Park Court Sukhumvit 77,Suan Luang,36630000.0,178231.0,0.0,14.29,3.53,-2.78,3.0,3.0,280.0,7.0,2.0,2018.0,1,1,1,1,1,0,1,1,0,0,0,0,2200.0,620.0,0,1
Lumpini Ville Sukhumvit 77 2,Suan Luang,1750000.0,76167.0,0.0,-11.54,5.48,-20.0,1.0,1.0,26.0,18.0,4.0,2013.0,1,1,1,1,1,0,1,1,1,1,0,0,1400.0,2300.0,0,0
Lumpini Ville Sukhumvit 77 2,Suan Luang,1390000.0,76167.0,0.0,-11.54,5.48,-20.0,1.0,1.0,23.0,18.0,4.0,2013.0,1,1,1,1,1,0,1,1,1,1,0,0,1400.0,2300.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,5490000.0,87807.0,0.0,-13.06,5.14,-8.74,2.0,,55.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
Lumpini Ville Sukhumvit 77,Suan Luang,2590000.0,51098.0,-9.34,-18.45,6.53,-3.81,1.0,,43.0,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Fuse Mobius Ramkhamhaeng Station,Suan Luang,3420000.0,75000.0,-0.91,18.21,3.47,-40.22,1.0,1.0,38.0,32.0,3.0,2012.0,1,1,1,1,1,0,1,1,1,0,0,1,4300.0,1100.0,0,0
Noble Cube,Suan Luang,13100000.0,53496.0,0.0,-33.33,9.58,0.0,3.0,3.0,186.0,3.0,1.0,2013.0,0,1,1,1,1,0,1,1,0,0,0,0,5300.0,1500.0,0,0
A Space Sukhumvit 77,Suan Luang,1690000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,36.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
U Delight Residence,Suan Luang,2790000.0,88500.0,0.0,-1.32,5.32,0.26,1.0,1.0,35.0,27.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,1,1,0,3900.0,290.0,0,1
Regent Srinakarin Tower,Suan Luang,3750000.0,38466.0,0.0,3.84,6.08,0.0,2.0,,83.0,27.0,2.0,1993.0,1,1,1,1,1,1,1,1,0,0,0,0,7600.0,4500.0,0,0
U Delight @ Onnut Station,Suan Luang,2150000.0,83556.0,0.0,-8.24,5.16,-8.65,1.0,1.0,30.0,32.0,1.0,2012.0,1,1,1,1,1,1,1,1,0,0,0,0,950.0,1900.0,1,0
Lumpini Place Srinakarin,Suan Luang,2250000.0,90864.0,0.0,3.84,4.25,-3.59,1.0,,26.0,25.0,1.0,2015.0,1,1,1,1,1,1,1,1,0,0,0,0,7600.0,3900.0,0,0
Lumpini Ville Sukhumvit 77,Suan Luang,1990000.0,51098.0,-9.34,-18.45,6.53,-3.81,1.0,,30.0,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
Lumpini Ville Onnut 46,Suan Luang,1328700.0,56890.0,0.0,5.83,6.03,2.51,1.0,1.0,23.0,8.0,7.0,2014.0,1,1,1,1,0,0,1,1,0,0,0,0,4700.0,5900.0,0,0
Metris Rama 9-Ramkhamhaeng,Suan Luang,4100000.0,145178.0,0.0,35.94,8.95,120.57,2.0,1.0,50.0,33.0,1.0,2022.0,1,1,1,1,1,1,1,1,0,0,0,1,4700.0,1000.0,0,1
Metris Rama 9-Ramkhamhaeng,Suan Luang,3900000.0,145178.0,0.0,35.94,8.95,120.57,2.0,1.0,50.0,33.0,1.0,2022.0,1,1,1,1,1,1,1,1,0,0,0,1,4700.0,1000.0,0,1
Bliz Condominium Rama 9 - Hua Mak,Suan Luang,1300000.0,45690.0,0.0,-6.54,6.91,10.5,1.0,1.0,30.0,8.0,3.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,10000.0,5500.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2200000.0,87807.0,0.0,-13.06,5.14,-8.74,1.0,1.0,30.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2200000.0,87807.0,0.0,-13.06,5.14,-8.74,1.0,1.0,30.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
A Space Sukhumvit 77,Suan Luang,1550000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Plum Condo Ramkhamhaeng Station,Suan Luang,2600000.0,109968.0,0.0,10.24,4.2,5.48,1.0,1.0,26.58,33.0,1.0,,1,1,1,1,1,1,1,1,1,0,0,1,4200.0,980.0,0,1
A Space Sukhumvit 77,Suan Luang,1590000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1290000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,31.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1490000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1550000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1530000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2290000.0,87807.0,0.0,-13.06,5.14,-8.74,1.0,1.0,30.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
Plum Condo Ramkhamhaeng Station,Suan Luang,2450000.0,109968.0,0.0,10.24,4.2,5.48,1.0,1.0,29.0,33.0,1.0,,1,1,1,1,1,1,1,1,1,0,0,1,4200.0,980.0,0,1
Metris Rama 9-Ramkhamhaeng,Suan Luang,2700000.0,145178.0,0.0,35.94,8.95,120.57,1.0,1.0,31.0,33.0,1.0,2022.0,1,1,1,1,1,1,1,1,0,0,0,1,4700.0,1000.0,0,1
Plum Condo Ramkhamhaeng Station,Suan Luang,2290000.0,109968.0,0.0,10.24,4.2,5.48,1.0,1.0,23.0,33.0,1.0,,1,1,1,1,1,1,1,1,1,0,0,1,4200.0,980.0,0,1
Lumpini Ville Sukhumvit 77 2,Suan Luang,3100000.0,76167.0,0.0,-11.54,5.48,-20.0,2.0,2.0,45.0,18.0,4.0,2013.0,1,1,1,1,1,0,1,1,1,1,0,0,1400.0,2300.0,0,0
Lumpini Place Srinakarin,Suan Luang,2300000.0,90864.0,0.0,3.84,4.25,-3.59,1.0,1.0,26.0,25.0,1.0,2015.0,1,1,1,1,1,1,1,1,0,0,0,0,7600.0,3900.0,0,0
Lumpini Center Sukhumvit 77,Suan Luang,1350000.0,44915.0,-14.57,-5.87,15.26,130.24,1.0,1.0,28.0,9.0,5.0,2005.0,1,1,1,1,1,0,1,1,0,1,1,0,1100.0,2000.0,0,0
A Space Sukhumvit 77,Suan Luang,1330000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,31.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Artemis Sukhumvit 77,Suan Luang,2000000.0,97264.0,0.0,3.8,4.84,5.95,1.0,1.0,27.0,30.0,1.0,2016.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
A Space Sukhumvit 77,Suan Luang,1150000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,27.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
A Space Sukhumvit 77,Suan Luang,1330000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,31.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
Lumpini Ville Phatthanakan - New Phetchaburi,Suan Luang,2090000.0,62413.0,0.0,-5.66,5.79,0.33,1.0,1.0,26.0,8.0,7.0,2012.0,1,1,1,1,1,0,1,1,1,0,0,0,5300.0,1600.0,0,0
Park Court Sukhumvit 77,Suan Luang,56500000.0,178231.0,0.0,14.29,3.53,-2.78,3.0,5.0,282.0,7.0,2.0,2018.0,1,1,1,1,1,0,1,1,0,0,0,0,2200.0,620.0,0,1
A Space Sukhumvit 77,Suan Luang,1590000.0,47143.0,-1.98,-11.2,5.45,-23.84,1.0,1.0,35.0,7.0,8.0,2007.0,1,1,1,1,1,0,1,1,0,0,0,0,4900.0,5800.0,0,0
The Privacy Rama 9,Suan Luang,2433000.0,111577.0,0.0,-1.98,4.38,-2.4,1.0,1.0,22.75,30.0,1.0,2019.0,1,1,1,1,1,0,1,1,1,0,1,0,5000.0,1400.0,0,0
Premier Place,Suan Luang,3500000.0,39666.0,0.0,-8.59,6.96,-38.01,3.0,2.0,82.0,9.0,3.0,1997.0,1,1,1,1,1,1,1,0,1,1,0,0,6300.0,1000.0,0,1
The Rich Rama 9-Srinakarin,Suan Luang,4100000.0,,,,,,1.0,1.0,29.56,32.0,1.0,2020.0,1,1,1,1,1,0,1,1,0,1,0,0,,,0,0
KAWA HAUS,Suan Luang,5990000.0,152047.0,0.0,4.98,4.4,4.3,1.0,1.0,42.0,7.0,3.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,1,1900.0,2400.0,0,0
Park Court Sukhumvit 77,Suan Luang,44500000.0,178231.0,0.0,14.29,3.53,-2.78,3.0,3.0,282.0,7.0,2.0,2018.0,1,1,1,1,1,0,1,1,0,0,0,0,2200.0,620.0,0,1
The Privacy Rama 9,Suan Luang,4350000.0,111577.0,0.0,-1.98,4.38,-2.4,2.0,1.0,37.5,30.0,1.0,2019.0,1,1,1,1,1,0,1,1,1,0,1,0,5000.0,1400.0,0,0
Premier Place,Suan Luang,3200000.0,39666.0,0.0,-8.59,6.96,-38.01,2.0,2.0,74.0,9.0,3.0,1997.0,1,1,1,1,1,1,1,0,1,1,0,0,6300.0,1000.0,0,1
KAWA HAUS,Suan Luang,5000000.0,152047.0,0.0,4.98,4.4,4.3,1.0,1.0,32.0,7.0,3.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,1,1900.0,2400.0,0,0
Flora Ville,Suan Luang,3400000.0,44634.0,0.0,-2.62,5.94,-3.91,2.0,2.0,80.0,32.0,4.0,1993.0,1,1,1,1,1,0,1,1,1,0,0,0,7800.0,4400.0,0,0
Flora Ville,Suan Luang,5400000.0,44634.0,0.0,-2.62,5.94,-3.91,2.0,2.0,119.28,32.0,4.0,1993.0,1,1,1,1,1,0,1,1,1,0,0,0,7800.0,4400.0,0,0
Vivid Tower,Suan Luang,4100000.0,32436.0,0.0,3.48,5.7,0.0,3.0,1.0,60.0,12.0,1.0,1995.0,1,1,1,1,1,0,1,1,1,1,0,1,7200.0,4100.0,0,0
KAWA HAUS,Suan Luang,3890000.0,152047.0,0.0,4.98,4.4,4.3,1.0,1.0,32.0,7.0,3.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,1,1900.0,2400.0,0,0
The Iris,Suan Luang,2400000.0,325609.0,0.0,61.58,0.78,-0.93,1.0,1.0,40.0,8.0,8.0,2009.0,1,1,1,1,1,0,1,1,1,0,0,0,8400.0,3900.0,0,0
Flora Ville,Suan Luang,4200000.0,44634.0,0.0,-2.62,5.94,-3.91,2.0,2.0,94.0,32.0,4.0,1993.0,1,1,1,1,1,0,1,1,1,0,0,0,7800.0,4400.0,0,0
Le Celeste Rama 9 - Srinakarin,Suan Luang,7000000.0,56542.0,0.0,21.16,6.47,-66.56,4.0,4.0,182.0,8.0,1.0,2008.0,1,1,1,1,1,0,1,0,0,0,0,0,8900.0,4100.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2590000.0,87807.0,0.0,-13.06,5.14,-8.74,,1.0,27.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
Lumpini Place Srinakarin,Suan Luang,2250000.0,90864.0,0.0,3.84,4.25,-3.59,1.0,1.0,26.5,25.0,1.0,2015.0,1,1,1,1,1,1,1,1,0,0,0,0,7600.0,3900.0,0,0
Lumpini Ville Sukhumvit 77,Suan Luang,3200000.0,51098.0,-9.34,-18.45,6.53,-3.81,2.0,2.0,53.0,23.0,3.0,2006.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2580000.0,87807.0,0.0,-13.06,5.14,-8.74,,1.0,27.0,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
The Privacy Rama 9,Suan Luang,2280000.0,111577.0,0.0,-1.98,4.38,-2.4,1.0,1.0,22.75,30.0,1.0,2019.0,1,1,1,1,1,0,1,1,1,0,1,0,5000.0,1400.0,0,0
The Iris,Suan Luang,2200000.0,325609.0,0.0,61.58,0.78,-0.93,1.0,1.0,46.0,8.0,8.0,2009.0,1,1,1,1,1,0,1,1,1,0,0,0,8400.0,3900.0,0,0
Lumpini Ville Sukhumvit 77 2,Suan Luang,2200000.0,76167.0,0.0,-11.54,5.48,-20.0,1.0,1.0,30.0,18.0,4.0,2013.0,1,1,1,1,1,0,1,1,1,1,0,0,1400.0,2300.0,0,0
Flora Ville,Suan Luang,3500000.0,44634.0,0.0,-2.62,5.94,-3.91,2.0,2.0,96.0,32.0,4.0,1993.0,1,1,1,1,1,0,1,1,1,0,0,0,7800.0,4400.0,0,0
A Space Me Sukhumvit 77,Suan Luang,1500000.0,55714.0,-2.33,-18.14,4.01,-37.79,1.0,1.0,28.54,8.0,3.0,2013.0,1,1,1,1,1,0,1,1,0,0,0,0,4800.0,6100.0,0,0
Prima Srinakarin,Suan Luang,1290000.0,44700.0,0.0,-25.31,5.23,8.33,1.0,1.0,38.62,8.0,4.0,2008.0,1,1,1,1,1,0,1,1,0,0,0,0,5600.0,6300.0,0,0
KAWA HAUS,Suan Luang,9700000.0,152047.0,0.0,4.98,4.4,4.3,1.0,1.0,50.75,7.0,3.0,2020.0,1,1,1,1,1,0,1,1,0,0,0,1,1900.0,2400.0,0,0
U Delight Residence,Suan Luang,3360000.0,88500.0,0.0,-1.32,5.32,0.26,,1.0,34.25,27.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,1,1,0,3900.0,290.0,0,1
Metris Rama 9-Ramkhamhaeng,Suan Luang,4600000.0,145178.0,0.0,35.94,8.95,120.57,2.0,1.0,49.53,33.0,1.0,2022.0,1,1,1,1,1,1,1,1,0,0,0,1,4700.0,1000.0,0,1
IKON Sukhumvit 77,Suan Luang,2990000.0,94605.0,0.0,-0.29,3.77,-11.87,1.0,1.0,29.03,8.0,1.0,,1,1,1,1,1,0,1,1,0,0,0,1,1300.0,2500.0,0,0
Lumpini Place Srinakarin,Suan Luang,2200000.0,90864.0,0.0,3.84,4.25,-3.59,1.0,1.0,26.0,25.0,1.0,2015.0,1,1,1,1,1,1,1,1,0,0,0,0,7600.0,3900.0,0,0
Asakan Place Srinakarindra,Suan Luang,4120000.0,80248.0,0.0,218.0,4.99,64.53,2.0,2.0,45.0,36.0,1.0,2019.0,1,1,1,1,1,0,1,0,0,0,0,0,7500.0,4300.0,0,0
IKON Sukhumvit 77,Suan Luang,4796900.0,94605.0,0.0,-0.29,3.77,-11.87,1.0,1.0,41.79,8.0,1.0,,1,1,1,1,1,0,1,1,0,0,0,1,1300.0,2500.0,0,0
Metris Rama 9-Ramkhamhaeng,Suan Luang,3300000.0,145178.0,0.0,35.94,8.95,120.57,1.0,1.0,30.62,33.0,1.0,2022.0,1,1,1,1,1,1,1,1,0,0,0,1,4700.0,1000.0,0,1
Prima Srinakarin,Suan Luang,1790000.0,44700.0,0.0,-25.31,5.23,8.33,1.0,1.0,49.0,8.0,4.0,2008.0,1,1,1,1,1,0,1,1,0,0,0,0,5600.0,6300.0,0,0
Metris Rama 9-Ramkhamhaeng,Suan Luang,5500000.0,145178.0,0.0,35.94,8.95,120.57,2.0,2.0,59.08,33.0,1.0,2022.0,1,1,1,1,1,1,1,1,0,0,0,1,4700.0,1000.0,0,1
Park Court Sukhumvit 77,Suan Luang,56500000.0,178231.0,0.0,14.29,3.53,-2.78,4.0,5.0,87.0,7.0,2.0,2018.0,1,1,1,1,1,0,1,1,0,0,0,0,2200.0,620.0,0,1
Fuse Mobius Ramkhamhaeng Station,Suan Luang,2190000.0,75000.0,-0.91,18.21,3.47,-40.22,1.0,1.0,29.0,32.0,3.0,2012.0,1,1,1,1,1,0,1,1,1,0,0,1,4300.0,1100.0,0,0
IKON Sukhumvit 77,Suan Luang,2990000.0,94605.0,0.0,-0.29,3.77,-11.87,1.0,1.0,29.03,8.0,1.0,,1,1,1,1,1,0,1,1,0,0,0,1,1300.0,2500.0,0,0
IKON Sukhumvit 77,Suan Luang,2990000.0,94605.0,0.0,-0.29,3.77,-11.87,1.0,1.0,29.84,8.0,1.0,,1,1,1,1,1,0,1,1,0,0,0,1,1300.0,2500.0,0,0
Artemis Sukhumvit 77,Suan Luang,4557975.0,97264.0,0.0,3.8,4.84,5.95,2.0,2.0,45.26,30.0,1.0,2016.0,1,1,1,1,1,1,1,1,1,1,1,1,1100.0,2000.0,0,0
The Base Rama 9 - Ramkhamhaeng,Suan Luang,2290000.0,87807.0,0.0,-13.06,5.14,-8.74,,1.0,25.89,35.0,1.0,2012.0,1,1,1,1,1,0,1,1,0,1,0,1,4600.0,890.0,0,1
Regent Srinakarin Tower,Suan Luang,1300000.0,38466.0,0.0,3.84,6.08,0.0,1.0,1.0,30.71,27.0,2.0,1993.0,1,1,1,1,1,1,1,1,0,0,0,0,7600.0,4500.0,0,0
